"","Policy","IdOrig","Dbase","SciName","CommName","MSY","SpeciesCat","SpeciesCatName","BvBmsy","FvFmsy","current_b","current_f","b_mey","f_mey","current_b_mey","current_f_mey"
"4146","Historic","1259-FAO-41-33","FAO","Balistidae","Triggerfishes, durgons nei",2324.67819897296,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4147","Historic","12702-FAO-34-33","FAO","Balistidae","Triggerfishes, durgons nei",20.6381232153139,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4148","Historic","12960-FAO-34-33","FAO","Balistidae","Triggerfishes, durgons nei",8.25524928612556,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4149","Historic","13141-FAO-34-33","FAO","Balistidae","Triggerfishes, durgons nei",55.7229326813475,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4150","Historic","14305-FAO-34-33","FAO","Balistidae","Triggerfishes, durgons nei",23.1146980011516,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4151","Historic","15177-FAO-34-33","FAO","Balistidae","Triggerfishes, durgons nei",22.7019355368453,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4152","Historic","15451-FAO-31-33","FAO","Balistidae","Triggerfishes, durgons nei",12.3828739291883,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4153","Historic","17247-FAO-21-33","FAO","Balistidae","Triggerfishes, durgons nei",6.60419942890045,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4154","Historic","17248-FAO-31-33","FAO","Balistidae","Triggerfishes, durgons nei",71.8206687892924,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4155","Historic","270-FAO-31-33","FAO","Balistidae","Triggerfishes, durgons nei",7.429724357513,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4156","Historic","3084-FAO-31-33","FAO","Balistidae","Triggerfishes, durgons nei",40.037959037709,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4157","Historic","3274-FAO-51-33","FAO","Balistidae","Triggerfishes, durgons nei",11.1445865362695,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4158","Historic","3731-FAO-71-33","FAO","Balistidae","Triggerfishes, durgons nei",123.828739291883,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4159","Historic","4383-FAO-34-33","FAO","Balistidae","Triggerfishes, durgons nei",2.06381232153139,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4160","Historic","4864-FAO-34-33","FAO","Balistidae","Triggerfishes, durgons nei",0.412762464306278,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4161","Historic","5103-FAO-31-33","FAO","Balistidae","Triggerfishes, durgons nei",0.412762464306278,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4162","Historic","8502-FAO-57-33","FAO","Balistidae","Triggerfishes, durgons nei",40.037959037709,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4163","Historic","8503-FAO-71-33","FAO","Balistidae","Triggerfishes, durgons nei",309.984610694015,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4164","Historic","8978-FAO-31-33","FAO","Balistidae","Triggerfishes, durgons nei",9.49353667904439,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4165","Historic","8979-FAO-77-33","FAO","Balistidae","Triggerfishes, durgons nei",49.9442581810596,33,"Miscellaneous coastal fishes",0.800139633327673,3.02784765833865,0.800139633327673,3.02784765833865,1.35656952429906,0.686129401524025,0.589228245171597,4.41034230182688
"4166","Historic","11232-FAO-27-34","FAO","Triglidae","Gurnards, searobins nei",229.180760450779,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4167","Historic","12895-FAO-34-34","FAO","Triglidae","Gurnards, searobins nei",42.051515679042,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4168","Historic","13216-FAO-37-34","FAO","Triglidae","Gurnards, searobins nei",3.15386367592815,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4169","Historic","13856-FAO-34-34","FAO","Triglidae","Gurnards, searobins nei",24.1796215154492,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4170","Historic","13857-FAO-27-34","FAO","Triglidae","Gurnards, searobins nei",1989.03669161869,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4171","Historic","13859-FAO-37-34","FAO","Triglidae","Gurnards, searobins nei",134.564850172935,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4172","Historic","14571-FAO-37-34","FAO","Triglidae","Gurnards, searobins nei",18.9231820555689,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4173","Historic","15293-FAO-37-34","FAO","Triglidae","Gurnards, searobins nei",333.258261756408,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4174","Historic","15373-FAO-37-34","FAO","Triglidae","Gurnards, searobins nei",340.617277000241,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4175","Historic","16472-FAO-27-34","FAO","Triglidae","Gurnards, searobins nei",1887.06176609701,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4176","Historic","2870-FAO-34-34","FAO","Triglidae","Gurnards, searobins nei",47.3079551389223,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4177","Historic","3125-FAO-87-34","FAO","Triglidae","Gurnards, searobins nei",606.593113670182,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4178","Historic","36-FAO-37-34","FAO","Triglidae","Gurnards, searobins nei",44.1540914629941,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4179","Historic","3971-FAO-27-34","FAO","Triglidae","Gurnards, searobins nei",47.3079551389223,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4180","Historic","3972-FAO-37-34","FAO","Triglidae","Gurnards, searobins nei",185.026668987785,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4181","Historic","4615-FAO-27-34","FAO","Triglidae","Gurnards, searobins nei",76.7440161142517,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4182","Historic","4821-FAO-34-34","FAO","Triglidae","Gurnards, searobins nei",12.6154547037126,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4183","Historic","4932-FAO-37-34","FAO","Triglidae","Gurnards, searobins nei",105.128789197605,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4184","Historic","5962-FAO-27-34","FAO","Triglidae","Gurnards, searobins nei",132.462274388982,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4185","Historic","6080-FAO-27-34","FAO","Triglidae","Gurnards, searobins nei",2.1025757839521,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4186","Historic","6296-FAO-37-34","FAO","Triglidae","Gurnards, searobins nei",1531.72645860911,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4187","Historic","8586-FAO-37-34","FAO","Triglidae","Gurnards, searobins nei",6.30772735185631,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4188","Historic","8697-FAO-34-34","FAO","Triglidae","Gurnards, searobins nei",12.6154547037126,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4189","Historic","9094-FAO-34-34","FAO","Triglidae","Gurnards, searobins nei",1592.70115634372,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4190","Historic","9095-FAO-37-34","FAO","Triglidae","Gurnards, searobins nei",64.1285614105391,34,"Miscellaneous demersal fishes",1.11936586417166,0.849779556356268,1.11936586417166,0.849779556356268,1.35728245816631,0.685572967535065,0.824678480435575,1.19619872494568
"4191","Historic","11270-FAO-27-31","FAO","Bothidae","Lefteye flounders nei",68.4918533725299,31,"Flounders, halibuts, soles",0.933668600633232,1.95469202488538,0.933668600633232,1.95469202488538,1.26066331728204,0.763244276817415,0.740616933826711,2.56103070046733
"4192","Historic","13901-FAO-27-31","FAO","Bothidae","Lefteye flounders nei",30.6843503108934,31,"Flounders, halibuts, soles",0.933668600633232,1.95469202488538,0.933668600633232,1.95469202488538,1.26066331728204,0.763244276817415,0.740616933826711,2.56103070046733
"4193","Historic","3337-FAO-51-31","FAO","Bothidae","Lefteye flounders nei",16.9859796363874,31,"Flounders, halibuts, soles",0.933668600633232,1.95469202488538,0.933668600633232,1.95469202488538,1.26066331728204,0.763244276817415,0.740616933826711,2.56103070046733
"4194","Historic","11342-FAO-27-34","FAO","Lophius spp","Monkfishes nei",170.991560048588,34,"Miscellaneous demersal fishes",0.891885067631577,1.12127604236367,0.891885067631577,1.12127604236367,1.33055964051545,0.706593963341666,0.670185139841264,1.59723742401239
"4195","Historic","13988-FAO-34-34","FAO","Lophius spp","Monkfishes nei",147.992695246731,34,"Miscellaneous demersal fishes",0.891885067631577,1.12127604236367,0.891885067631577,1.12127604236367,1.33055964051545,0.706593963341666,0.670185139841264,1.59723742401239
"4196","Historic","13989-FAO-27-34","FAO","Lophius spp","Monkfishes nei",5218.74240873438,34,"Miscellaneous demersal fishes",0.891885067631577,1.12127604236367,0.891885067631577,1.12127604236367,1.33055964051545,0.706593963341666,0.670185139841264,1.59723742401239
"4197","Historic","13990-FAO-37-34","FAO","Lophius spp","Monkfishes nei",1289.9363301911,34,"Miscellaneous demersal fishes",0.891885067631577,1.12127604236367,0.891885067631577,1.12127604236367,1.33055964051545,0.706593963341666,0.670185139841264,1.59723742401239
"4198","Historic","15306-FAO-37-34","FAO","Lophius spp","Monkfishes nei",46.9976802472726,34,"Miscellaneous demersal fishes",0.891885067631577,1.12127604236367,0.891885067631577,1.12127604236367,1.33055964051545,0.706593963341666,0.670185139841264,1.59723742401239
"4199","Historic","4033-FAO-27-34","FAO","Lophius spp","Monkfishes nei",20324.9967809801,34,"Miscellaneous demersal fishes",0.891885067631577,1.12127604236367,0.891885067631577,1.12127604236367,1.33055964051545,0.706593963341666,0.670185139841264,1.59723742401239
"4200","Historic","4034-FAO-37-34","FAO","Lophius spp","Monkfishes nei",283.985982770754,34,"Miscellaneous demersal fishes",0.891885067631577,1.12127604236367,0.891885067631577,1.12127604236367,1.33055964051545,0.706593963341666,0.670185139841264,1.59723742401239
"4201","Historic","44-FAO-37-34","FAO","Lophius spp","Monkfishes nei",6.99965450491295,34,"Miscellaneous demersal fishes",0.891885067631577,1.12127604236367,0.891885067631577,1.12127604236367,1.33055964051545,0.706593963341666,0.670185139841264,1.59723742401239
"4202","Historic","4659-FAO-27-34","FAO","Lophius spp","Monkfishes nei",686.966092125028,34,"Miscellaneous demersal fishes",0.891885067631577,1.12127604236367,0.891885067631577,1.12127604236367,1.33055964051545,0.706593963341666,0.670185139841264,1.59723742401239
"4203","Historic","4950-FAO-37-34","FAO","Lophius spp","Monkfishes nei",1069.94718860812,34,"Miscellaneous demersal fishes",0.891885067631577,1.12127604236367,0.891885067631577,1.12127604236367,1.33055964051545,0.706593963341666,0.670185139841264,1.59723742401239
"4204","Historic","6335-FAO-37-34","FAO","Lophius spp","Monkfishes nei",1645.9187592981,34,"Miscellaneous demersal fishes",0.891885067631577,1.12127604236367,0.891885067631577,1.12127604236367,1.33055964051545,0.706593963341666,0.670185139841264,1.59723742401239
"4205","Historic","8596-FAO-37-34","FAO","Lophius spp","Monkfishes nei",5.99970386135396,34,"Miscellaneous demersal fishes",0.891885067631577,1.12127604236367,0.891885067631577,1.12127604236367,1.33055964051545,0.706593963341666,0.670185139841264,1.59723742401239
"4206","Historic","860-FAO-27-34","FAO","Lophius spp","Monkfishes nei",1715.91530434723,34,"Miscellaneous demersal fishes",0.891885067631577,1.12127604236367,0.891885067631577,1.12127604236367,1.33055964051545,0.706593963341666,0.670185139841264,1.59723742401239
"4207","Historic","8712-FAO-34-34","FAO","Lophius spp","Monkfishes nei",20.9989635147388,34,"Miscellaneous demersal fishes",0.891885067631577,1.12127604236367,0.891885067631577,1.12127604236367,1.33055964051545,0.706593963341666,0.670185139841264,1.59723742401239
