IdOrig,IdOrigLumped,LumpedCatch2012
4752-FAO-27-33,4752-FAO-27-33,3
6174-FAO-37-33,6174-FAO-37-33,49
64-FAO-37-33,64-FAO-37-33,292
7967-FAO-37-33,7967-FAO-37-33,190
8095-FAO-37-33,8095-FAO-37-33,4150
9033-FAO-37-33,9033-FAO-37-33,15
9169-FAO-34-33,9169-FAO-34-33,718
9170-FAO-37-33,9170-FAO-37-33,314
10346-FAO-77-56,10346-FAO-77-56,314
10460-FAO-87-56,10460-FAO-87-56,761
10543-FAO-71-56,10543-FAO-71-56,306
11093-FAO-27-56,11093-FAO-27-56,106
12075-FAO-61-56,12075-FAO-61-56,1
13248-FAO-71-56,13248-FAO-71-56,5
13683-FAO-34-56,13683-FAO-34-56,6
13684-FAO-27-56,13684-FAO-27-56,2336
13686-FAO-37-56,13686-FAO-37-56,250
1608-FAO-21-56,1608-FAO-21-56,1366
16401-FAO-27-56,16401-FAO-27-56,467
16846-FAO-31-56,16846-FAO-31-56,5
16847-FAO-77-56,16847-FAO-77-56,4
16848-FAO-67-56,16848-FAO-67-56,2526
17351-FAO-41-56,17351-FAO-41-56,4
1802-FAO-87-56,1802-FAO-87-56,10365
2185-FAO-87-56,2185-FAO-87-56,100
2493-FAO-37-56,2493-FAO-37-56,1
2625-FAO-31-56,2625-FAO-31-56,162
3696-FAO-71-56,3696-FAO-71-56,50
3851-FAO-27-56,3851-FAO-27-56,84
5915-FAO-27-56,5915-FAO-27-56,136
6609-FAO-61-56,6609-FAO-61-56,37838
7279-FAO-61-56,7279-FAO-61-56,4980
8373-FAO-57-56,8373-FAO-57-56,2500
8374-FAO-71-56,8374-FAO-71-56,2088
8651-FAO-31-56,8651-FAO-31-56,715
9553-FAO-81-56,9553-FAO-81-56,242
1036-FAO-34-33,1036-FAO-34-33,87
11138-FAO-34-33,11138-FAO-34-33,2
12879-FAO-34-33,12879-FAO-34-33,201
13736-FAO-34-33,13736-FAO-34-33,117
13737-FAO-27-33,13737-FAO-27-33,303
15133-FAO-34-33,15133-FAO-34-33,31
184-FAO-47-33,184-FAO-47-33,33800
2341-FAO-34-33,2341-FAO-34-33,479
4303-FAO-34-33,4303-FAO-34-33,110
4814-FAO-34-33,4814-FAO-34-33,520
7998-FAO-34-33,7998-FAO-34-33,480
8173-FAO-34-33,8173-FAO-34-33,73
1038-FAO-34-31,1038-FAO-34-31,35
10468-FAO-87-31,10468-FAO-87-31,684
10552-FAO-71-31,10552-FAO-71-31,851
12123-FAO-27-31,12123-FAO-27-31,7
12126-FAO-37-31,12126-FAO-37-31,35
12128-FAO-61-31,12128-FAO-61-31,73905
12884-FAO-34-31,12884-FAO-34-31,1106
13787-FAO-34-31,13787-FAO-34-31,32
13788-FAO-27-31,13788-FAO-27-31,163
13790-FAO-41-31,13790-FAO-41-31,1
13792-FAO-37-31,13792-FAO-37-31,185
14694-FAO-61-31,14694-FAO-61-31,317
1613-FAO-21-31,1613-FAO-21-31,193
1614-FAO-67-31,1614-FAO-67-31,10057
16443-FAO-27-31,16443-FAO-27-31,13
16890-FAO-31-31,16890-FAO-31-31,207
16891-FAO-77-31,16891-FAO-77-31,73
16892-FAO-67-31,16892-FAO-67-31,23084
1816-FAO-87-31,1816-FAO-87-31,50
186-FAO-47-31,186-FAO-47-31,3480
2193-FAO-87-31,2193-FAO-87-31,72
3308-FAO-34-31,3308-FAO-34-31,274
3925-FAO-27-31,3925-FAO-27-31,22
3927-FAO-37-31,3927-FAO-37-31,43
4304-FAO-34-31,4304-FAO-34-31,200
4415-FAO-37-31,4415-FAO-37-31,1
5195-FAO-34-31,5195-FAO-34-31,379
5240-FAO-34-31,5240-FAO-34-31,181
5482-FAO-57-31,5482-FAO-57-31,6099
5483-FAO-51-31,5483-FAO-51-31,30429
5622-FAO-57-31,5622-FAO-57-31,6825
5623-FAO-71-31,5623-FAO-71-31,1224
5858-FAO-51-31,5858-FAO-51-31,25
5945-FAO-27-31,5945-FAO-27-31,7
6660-FAO-61-31,6660-FAO-61-31,46824
7132-FAO-61-31,7132-FAO-61-31,3920
7327-FAO-34-31,7327-FAO-34-31,2
7955-FAO-37-31,7955-FAO-37-31,9
8395-FAO-57-31,8395-FAO-57-31,1639
8396-FAO-71-31,8396-FAO-71-31,1243
8691-FAO-34-31,8691-FAO-34-31,183
8868-FAO-31-31,8868-FAO-31-31,39
8869-FAO-77-31,8869-FAO-77-31,3123
9082-FAO-34-31,9082-FAO-34-31,3013
9083-FAO-37-31,9083-FAO-37-31,96
9574-FAO-81-31,9574-FAO-81-31,2928
9726-FAO-77-31,9726-FAO-77-31,67
10463-FAO-87-33,10463-FAO-87-33,31
1807-FAO-87-33,1807-FAO-87-33,8
8856-FAO-77-33,8856-FAO-77-33,2020
10464-FAO-87-34,10464-FAO-87-34,847
10470-FAO-87-52,10470-FAO-87-52,3101
11193-FAO-34-52,11193-FAO-34-52,123
11194-FAO-27-52,11194-FAO-27-52,28
13811-FAO-34-52,13811-FAO-34-52,13
13812-FAO-37-52,13812-FAO-37-52,68
14700-FAO-61-52,14700-FAO-61-52,5
16904-FAO-31-52,16904-FAO-31-52,8
16905-FAO-77-52,16905-FAO-77-52,101
1817-FAO-87-52,1817-FAO-87-52,3630
2194-FAO-87-52,2194-FAO-87-52,6
3939-FAO-37-52,3939-FAO-37-52,173
6278-FAO-37-52,6278-FAO-37-52,3733
7351-FAO-61-52,7351-FAO-61-52,6776
8874-FAO-31-52,8874-FAO-31-52,6042
8875-FAO-77-52,8875-FAO-77-52,8351
9787-FAO-34-52,9787-FAO-34-52,4842
1047-FAO-34-38,1047-FAO-34-38,268
12897-FAO-34-38,12897-FAO-34-38,567
14388-FAO-57-38,14388-FAO-57-38,71
15225-FAO-31-38,15225-FAO-31-38,48
2346-FAO-34-38,2346-FAO-34-38,445
2871-FAO-34-38,2871-FAO-34-38,32
5654-FAO-57-38,5654-FAO-57-38,888
5655-FAO-71-38,5655-FAO-71-38,609
8006-FAO-34-38,8006-FAO-34-38,100
8886-FAO-31-38,8886-FAO-31-38,110
8887-FAO-77-38,8887-FAO-77-38,124
10483-FAO-87-57,10483-FAO-87-57,2626
10583-FAO-71-57,10583-FAO-71-57,4737
108-FAO-37-57,108-FAO-37-57,977
11369-FAO-34-57,11369-FAO-34-57,96
11370-FAO-27-57,11370-FAO-27-57,13
11700-FAO-31-57,11700-FAO-31-57,6
1215-FAO-41-57,1215-FAO-41-57,2227
12263-FAO-61-57,12263-FAO-61-57,59
12495-FAO-51-57,12495-FAO-51-57,1
12522-FAO-47-57,12522-FAO-47-57,9
12920-FAO-34-57,12920-FAO-34-57,8497
13053-FAO-51-57,13053-FAO-51-57,13
13125-FAO-34-57,13125-FAO-34-57,2
13373-FAO-47-57,13373-FAO-47-57,161
13375-FAO-51-57,13375-FAO-51-57,6
14015-FAO-27-57,14015-FAO-27-57,6789
14018-FAO-37-57,14018-FAO-37-57,3447
14772-FAO-61-57,14772-FAO-61-57,53
14926-FAO-51-57,14926-FAO-51-57,1251
15050-FAO-57-57,15050-FAO-57-57,2149
15051-FAO-71-57,15051-FAO-71-57,5459
1635-FAO-67-57,1635-FAO-67-57,23
16536-FAO-27-57,16536-FAO-27-57,462
17036-FAO-31-57,17036-FAO-31-57,30
17037-FAO-77-57,17037-FAO-77-57,13
17038-FAO-67-57,17038-FAO-67-57,308
17558-FAO-31-57,17558-FAO-31-57,295
17604-FAO-71-57,17604-FAO-71-57,2
17635-FAO-51-57,17635-FAO-51-57,6
1848-FAO-87-57,1848-FAO-87-57,1220
2049-FAO-61-57,2049-FAO-61-57,124117
210-FAO-47-57,210-FAO-47-57,414
2403-FAO-77-57,2403-FAO-77-57,30
2450-FAO-77-57,2450-FAO-77-57,110
2806-FAO-37-57,2806-FAO-37-57,41
3716-FAO-71-57,3716-FAO-71-57,85
4053-FAO-27-57,4053-FAO-27-57,152
4365-FAO-34-57,4365-FAO-34-57,18
4840-FAO-34-57,4840-FAO-34-57,28
4955-FAO-34-57,4955-FAO-34-57,300
4956-FAO-37-57,4956-FAO-37-57,540
5124-FAO-71-57,5124-FAO-71-57,4
5707-FAO-57-57,5707-FAO-57-57,2637
5708-FAO-71-57,5708-FAO-71-57,6031
572-FAO-57-57,572-FAO-57-57,380
573-FAO-81-57,573-FAO-81-57,99
5996-FAO-27-57,5996-FAO-27-57,5
6833-FAO-61-57,6833-FAO-61-57,33640
7090-FAO-51-57,7090-FAO-51-57,394
7119-FAO-71-57,7119-FAO-71-57,1
7515-FAO-34-57,7515-FAO-34-57,145
7523-FAO-61-57,7523-FAO-61-57,19294
7526-FAO-71-57,7526-FAO-71-57,1
8019-FAO-34-57,8019-FAO-34-57,15
8450-FAO-57-57,8450-FAO-57-57,1115
8451-FAO-71-57,8451-FAO-71-57,918
8600-FAO-37-57,8600-FAO-37-57,47
862-FAO-27-57,862-FAO-27-57,128
8717-FAO-34-57,8717-FAO-34-57,25227
8770-FAO-51-57,8770-FAO-51-57,632
8919-FAO-77-57,8919-FAO-77-57,1411
9004-FAO-71-57,9004-FAO-71-57,20
9125-FAO-34-57,9125-FAO-34-57,18379
9126-FAO-37-57,9126-FAO-37-57,32
9623-FAO-81-57,9623-FAO-81-57,107
9743-FAO-77-57,9743-FAO-77-57,19
9844-FAO-71-57,9844-FAO-71-57,1
10507-FAO-87-34,10507-FAO-87-34,1105
1903-FAO-87-34,1903-FAO-87-34,2834
10515-FAO-71-56,10515-FAO-71-56,1
3687-FAO-71-56,3687-FAO-71-56,300
10548-FAO-71-34,10548-FAO-71-34,2841
12518-FAO-47-34,12518-FAO-47-34,4
12872-FAO-34-34,12872-FAO-34-34,139
2305-FAO-34-34,2305-FAO-34-34,120
2336-FAO-34-34,2336-FAO-34-34,255
2865-FAO-34-34,2865-FAO-34-34,12
6620-FAO-61-34,6620-FAO-61-34,4609
7289-FAO-71-34,7289-FAO-71-34,22
7993-FAO-34-34,7993-FAO-34-34,50
9558-FAO-81-34,9558-FAO-81-34,155
10558-FAO-71-33,10558-FAO-71-33,28088
11686-FAO-31-33,11686-FAO-31-33,1
11732-FAO-51-33,11732-FAO-51-33,12
1191-FAO-41-33,1191-FAO-41-33,1549
12537-FAO-31-33,12537-FAO-31-33,1
16274-FAO-51-33,16274-FAO-51-33,130
16909-FAO-31-33,16909-FAO-31-33,11
16910-FAO-77-33,16910-FAO-77-33,21
17690-FAO-51-33,17690-FAO-51-33,2486
3057-FAO-31-33,3057-FAO-31-33,88
3216-FAO-51-33,3216-FAO-51-33,1267
746-FAO-51-33,746-FAO-51-33,5
10559-FAO-71-33,10559-FAO-71-33,10888
10751-FAO-27-33,10751-FAO-27-33,1
11840-FAO-37-33,11840-FAO-37-33,17
12144-FAO-37-33,12144-FAO-37-33,4145
12145-FAO-61-33,12145-FAO-61-33,24796
13817-FAO-27-33,13817-FAO-27-33,1
13818-FAO-37-33,13818-FAO-37-33,60
1383-FAO-37-33,1383-FAO-37-33,90
15368-FAO-37-33,15368-FAO-37-33,148
15565-FAO-37-33,15565-FAO-37-33,9444
3943-FAO-37-33,3943-FAO-37-33,31
6283-FAO-37-33,6283-FAO-37-33,412
7355-FAO-61-33,7355-FAO-61-33,1097
10561-FAO-71-33,10561-FAO-71-33,20251
11220-FAO-34-33,11220-FAO-34-33,13
11221-FAO-27-33,11221-FAO-27-33,33
12685-FAO-34-33,12685-FAO-34-33,120
12744-FAO-51-33,12744-FAO-51-33,1470
12890-FAO-34-33,12890-FAO-34-33,920
13039-FAO-51-33,13039-FAO-51-33,72
13334-FAO-47-33,13334-FAO-47-33,8
13335-FAO-51-33,13335-FAO-51-33,24
13846-FAO-34-33,13846-FAO-34-33,44
13847-FAO-27-33,13847-FAO-27-33,6
13851-FAO-37-33,13851-FAO-37-33,38
15012-FAO-57-33,15012-FAO-57-33,2176
15013-FAO-71-33,15013-FAO-71-33,2367
15292-FAO-37-33,15292-FAO-37-33,230
15372-FAO-37-33,15372-FAO-37-33,40
16276-FAO-51-33,16276-FAO-51-33,3900
16932-FAO-21-33,16932-FAO-21-33,2
16934-FAO-77-33,16934-FAO-77-33,6
17543-FAO-31-33,17543-FAO-31-33,576
17620-FAO-51-33,17620-FAO-51-33,2826
17691-FAO-51-33,17691-FAO-51-33,1702
1825-FAO-87-33,1825-FAO-87-33,11
189-FAO-47-33,189-FAO-47-33,1535
2146-FAO-61-33,2146-FAO-61-33,960
2196-FAO-31-33,2196-FAO-31-33,10
2441-FAO-77-33,2441-FAO-77-33,170
258-FAO-31-33,258-FAO-31-33,120
3330-FAO-51-33,3330-FAO-51-33,54
4929-FAO-37-33,4929-FAO-37-33,310
5080-FAO-31-33,5080-FAO-31-33,3
512-FAO-57-33,512-FAO-57-33,426
513-FAO-81-33,513-FAO-81-33,10
514-FAO-71-33,514-FAO-71-33,8
5860-FAO-51-33,5860-FAO-51-33,422
6294-FAO-37-33,6294-FAO-37-33,170
7371-FAO-34-33,7371-FAO-34-33,161
7372-FAO-61-33,7372-FAO-61-33,39
7957-FAO-37-33,7957-FAO-37-33,252
8584-FAO-37-33,8584-FAO-37-33,1
8695-FAO-34-33,8695-FAO-34-33,41
8762-FAO-51-33,8762-FAO-51-33,201
8879-FAO-31-33,8879-FAO-31-33,11471
8880-FAO-77-33,8880-FAO-77-33,184
9728-FAO-31-33,9728-FAO-31-33,141
9729-FAO-77-33,9729-FAO-77-33,49
9789-FAO-34-33,9789-FAO-34-33,4087
10578-FAO-71-33,10578-FAO-71-33,6208
11742-FAO-51-33,11742-FAO-51-33,55
12765-FAO-51-33,12765-FAO-51-33,27
16290-FAO-51-33,16290-FAO-51-33,650
17004-FAO-31-33,17004-FAO-31-33,122
3712-FAO-71-33,3712-FAO-71-33,5
7117-FAO-71-33,7117-FAO-71-33,200
764-FAO-51-33,764-FAO-51-33,62
1057-FAO-34-33,1057-FAO-34-33,48
12694-FAO-34-33,12694-FAO-34-33,190
14027-FAO-34-33,14027-FAO-34-33,118
14028-FAO-37-33,14028-FAO-37-33,609
14579-FAO-37-33,14579-FAO-37-33,40
15156-FAO-34-33,15156-FAO-34-33,18
2886-FAO-34-33,2886-FAO-34-33,223
4318-FAO-34-33,4318-FAO-34-33,45
47-FAO-37-33,47-FAO-37-33,25
4958-FAO-37-33,4958-FAO-37-33,600
6349-FAO-37-33,6349-FAO-37-33,1202
10585-FAO-71-33,10585-FAO-71-33,13703
5532-FAO-57-33,5532-FAO-57-33,61246
5533-FAO-51-33,5533-FAO-51-33,54462
8771-FAO-51-33,8771-FAO-51-33,137
10597-FAO-71-76,10597-FAO-71-76,800
13062-FAO-51-76,13062-FAO-51-76,738
13253-FAO-71-76,13253-FAO-71-76,100
14401-FAO-57-76,14401-FAO-57-76,3480
15203-FAO-77-76,15203-FAO-77-76,68
1662-FAO-21-76,1662-FAO-21-76,5922
17153-FAO-21-76,17153-FAO-21-76,956
17155-FAO-67-76,17155-FAO-67-76,1238
17641-FAO-51-76,17641-FAO-51-76,29
1879-FAO-87-76,1879-FAO-87-76,109
3719-FAO-71-76,3719-FAO-71-76,50
5439-FAO-27-76,5439-FAO-27-76,1415
5733-FAO-57-76,5733-FAO-57-76,509
5734-FAO-71-76,5734-FAO-71-76,5992
7092-FAO-51-76,7092-FAO-51-76,36
7121-FAO-71-76,7121-FAO-71-76,66
8337-FAO-51-76,8337-FAO-51-76,699
8948-FAO-77-76,8948-FAO-77-76,302
9496-FAO-71-76,9496-FAO-71-76,309
9662-FAO-81-76,9662-FAO-81-76,21
9756-FAO-31-76,9756-FAO-31-76,377
9757-FAO-77-76,9757-FAO-77-76,48
10599-FAO-71-45,10599-FAO-71-45,16566
15064-FAO-57-45,15064-FAO-57-45,896
15065-FAO-71-45,15065-FAO-71-45,4710
8470-FAO-57-45,8470-FAO-57-45,29978
8471-FAO-71-45,8471-FAO-71-45,16194
10612-FAO-71-43,10612-FAO-71-43,76
12946-FAO-34-43,12946-FAO-34-43,17
13180-FAO-71-43,13180-FAO-71-43,5
655-FAO-57-43,655-FAO-57-43,13
656-FAO-81-43,656-FAO-81-43,1
657-FAO-71-43,657-FAO-71-43,26
9165-FAO-34-43,9165-FAO-34-43,87
10618-FAO-71-47,10618-FAO-71-47,1748
2093-FAO-61-47,2093-FAO-61-47,292862
10631-FAO-71-33,10631-FAO-71-33,3557
12701-FAO-34-33,12701-FAO-34-33,100
13185-FAO-71-33,13185-FAO-71-33,17
15090-FAO-57-33,15090-FAO-57-33,50
15091-FAO-71-33,15091-FAO-71-33,658
2246-FAO-87-33,2246-FAO-87-33,12
2318-FAO-34-33,2318-FAO-34-33,300
237-FAO-47-33,237-FAO-47-33,5720
5555-FAO-57-33,5555-FAO-57-33,7906
5556-FAO-51-33,5556-FAO-51-33,47764
5769-FAO-57-33,5769-FAO-57-33,12306
5770-FAO-71-33,5770-FAO-71-33,30636
686-FAO-71-33,686-FAO-71-33,1121
8496-FAO-57-33,8496-FAO-57-33,6996
8497-FAO-71-33,8497-FAO-71-33,4444
10638-FAO-71-35,10638-FAO-71-35,405
13188-FAO-71-35,13188-FAO-71-35,42
5563-FAO-57-35,5563-FAO-57-35,21251
5564-FAO-51-35,5564-FAO-51-35,8912
5784-FAO-57-35,5784-FAO-57-35,4058
5785-FAO-71-35,5785-FAO-71-35,10319
5869-FAO-51-35,5869-FAO-51-35,530
8509-FAO-57-35,8509-FAO-57-35,847
8510-FAO-71-35,8510-FAO-71-35,3671
10639-FAO-71-33,10639-FAO-71-33,15324
11656-FAO-27-33,11656-FAO-27-33,8
11719-FAO-31-33,11719-FAO-31-33,11
12826-FAO-51-33,12826-FAO-51-33,85
14355-FAO-27-33,14355-FAO-27-33,282
14356-FAO-37-33,14356-FAO-37-33,13
14949-FAO-51-33,14949-FAO-51-33,1545
16671-FAO-27-33,16671-FAO-27-33,17
3089-FAO-31-33,3089-FAO-31-33,121
3734-FAO-71-33,3734-FAO-71-33,3
4231-FAO-27-33,4231-FAO-27-33,250
5136-FAO-71-33,5136-FAO-71-33,1
713-FAO-57-33,713-FAO-57-33,69
8511-FAO-57-33,8511-FAO-57-33,106
8512-FAO-71-33,8512-FAO-71-33,1681
9712-FAO-81-33,9712-FAO-81-33,7
1070-FAO-34-33,1070-FAO-34-33,10
11753-FAO-51-33,11753-FAO-51-33,84
12502-FAO-51-33,12502-FAO-51-33,36
12550-FAO-31-33,12550-FAO-31-33,11
12578-FAO-31-33,12578-FAO-31-33,47
1287-FAO-31-33,1287-FAO-31-33,70
12948-FAO-34-33,12948-FAO-34-33,528
13069-FAO-51-33,13069-FAO-51-33,249
13137-FAO-34-33,13137-FAO-34-33,160
13181-FAO-71-33,13181-FAO-71-33,45
15170-FAO-34-33,15170-FAO-34-33,38
1560-FAO-34-33,1560-FAO-34-33,487
17192-FAO-77-33,17192-FAO-77-33,98
2237-FAO-87-33,2237-FAO-87-33,324
2365-FAO-34-33,2365-FAO-34-33,127
2418-FAO-77-33,2418-FAO-77-33,20
3725-FAO-71-33,3725-FAO-71-33,300
4327-FAO-34-33,4327-FAO-34-33,240
4377-FAO-34-33,4377-FAO-34-33,410
4859-FAO-34-33,4859-FAO-34-33,2047
5746-FAO-57-33,5746-FAO-57-33,20371
5747-FAO-71-33,5747-FAO-71-33,98717
732-FAO-31-33,732-FAO-31-33,552
7783-FAO-51-33,7783-FAO-51-33,10
8031-FAO-34-33,8031-FAO-34-33,250
8482-FAO-57-33,8482-FAO-57-33,276
8483-FAO-71-33,8483-FAO-71-33,3293
9501-FAO-71-33,9501-FAO-71-33,26
9761-FAO-31-33,9761-FAO-31-33,515
9762-FAO-77-33,9762-FAO-77-33,1348
9811-FAO-34-33,9811-FAO-34-33,7977
1078-FAO-34-33,1078-FAO-34-33,834
13145-FAO-34-33,13145-FAO-34-33,2480
15181-FAO-34-33,15181-FAO-34-33,16
2372-FAO-34-33,2372-FAO-34-33,4728
242-FAO-47-33,242-FAO-47-33,19130
2907-FAO-34-33,2907-FAO-34-33,716
4336-FAO-34-33,4336-FAO-34-33,750
4868-FAO-34-33,4868-FAO-34-33,1583
5228-FAO-34-33,5228-FAO-34-33,3238
8752-FAO-34-33,8752-FAO-34-33,469
9821-FAO-34-33,9821-FAO-34-33,10765
10962-FAO-27-34,10962-FAO-27-34,35
12004-FAO-27-34,12004-FAO-27-34,2
13530-FAO-27-34,13530-FAO-27-34,39
16352-FAO-27-34,16352-FAO-27-34,235
3603-FAO-27-34,3603-FAO-27-34,2632
3790-FAO-27-34,3790-FAO-27-34,289
4507-FAO-27-34,4507-FAO-27-34,3925
5013-FAO-27-34,5013-FAO-27-34,4912
5364-FAO-27-34,5364-FAO-27-34,5940
7808-FAO-27-34,7808-FAO-27-34,1171
8131-FAO-27-34,8131-FAO-27-34,1035
9327-FAO-27-34,9327-FAO-27-34,5
9878-FAO-27-34,9878-FAO-27-34,1
109-FAO-37-43,109-FAO-37-43,17
11394-FAO-27-43,11394-FAO-27-43,8
12921-FAO-34-43,12921-FAO-34-43,38
14025-FAO-34-43,14025-FAO-34-43,1
14026-FAO-27-43,14026-FAO-27-43,1
1513-FAO-34-43,1513-FAO-34-43,5
15309-FAO-37-43,15309-FAO-37-43,35
16542-FAO-27-43,16542-FAO-27-43,26
4059-FAO-27-43,4059-FAO-27-43,6
5999-FAO-27-43,5999-FAO-27-43,35
9127-FAO-34-43,9127-FAO-34-43,502
9128-FAO-37-43,9128-FAO-37-43,6
110-FAO-37-33,110-FAO-37-33,259
12922-FAO-34-33,12922-FAO-34-33,173
14029-FAO-34-33,14029-FAO-34-33,119
14580-FAO-37-33,14580-FAO-37-33,12
211-FAO-47-33,211-FAO-47-33,983
4842-FAO-34-33,4842-FAO-34-33,984
4960-FAO-37-33,4960-FAO-37-33,280
9131-FAO-34-33,9131-FAO-34-33,160
9132-FAO-37-33,9132-FAO-37-33,43
1120-FAO-31-33,1120-FAO-31-33,24
11608-FAO-34-33,11608-FAO-34-33,1
11715-FAO-31-33,11715-FAO-31-33,14
12554-FAO-31-33,12554-FAO-31-33,4
1259-FAO-41-33,1259-FAO-41-33,5632
12702-FAO-34-33,12702-FAO-34-33,50
12960-FAO-34-33,12960-FAO-34-33,20
13141-FAO-34-33,13141-FAO-34-33,135
14305-FAO-34-33,14305-FAO-34-33,56
15177-FAO-34-33,15177-FAO-34-33,55
15451-FAO-31-33,15451-FAO-31-33,30
17247-FAO-21-33,17247-FAO-21-33,16
17248-FAO-31-33,17248-FAO-31-33,174
270-FAO-31-33,270-FAO-31-33,18
3084-FAO-31-33,3084-FAO-31-33,97
3274-FAO-51-33,3274-FAO-51-33,27
3731-FAO-71-33,3731-FAO-71-33,300
4383-FAO-34-33,4383-FAO-34-33,5
4864-FAO-34-33,4864-FAO-34-33,1
5103-FAO-31-33,5103-FAO-31-33,1
8502-FAO-57-33,8502-FAO-57-33,97
8503-FAO-71-33,8503-FAO-71-33,751
8978-FAO-31-33,8978-FAO-31-33,23
8979-FAO-77-33,8979-FAO-77-33,121
11232-FAO-27-34,11232-FAO-27-34,218
12895-FAO-34-34,12895-FAO-34-34,40
13216-FAO-37-34,13216-FAO-37-34,3
13856-FAO-34-34,13856-FAO-34-34,23
13857-FAO-27-34,13857-FAO-27-34,1892
13859-FAO-37-34,13859-FAO-37-34,128
14571-FAO-37-34,14571-FAO-37-34,18
15293-FAO-37-34,15293-FAO-37-34,317
15373-FAO-37-34,15373-FAO-37-34,324
16472-FAO-27-34,16472-FAO-27-34,1795
2870-FAO-34-34,2870-FAO-34-34,45
3125-FAO-87-34,3125-FAO-87-34,577
36-FAO-37-34,36-FAO-37-34,42
3971-FAO-27-34,3971-FAO-27-34,45
3972-FAO-37-34,3972-FAO-37-34,176
4615-FAO-27-34,4615-FAO-27-34,73
4821-FAO-34-34,4821-FAO-34-34,12
4932-FAO-37-34,4932-FAO-37-34,100
5962-FAO-27-34,5962-FAO-27-34,126
6080-FAO-27-34,6080-FAO-27-34,2
6296-FAO-37-34,6296-FAO-37-34,1457
8586-FAO-37-34,8586-FAO-37-34,6
8697-FAO-34-34,8697-FAO-34-34,12
9094-FAO-34-34,9094-FAO-34-34,1515
9095-FAO-37-34,9095-FAO-37-34,61
11270-FAO-27-31,11270-FAO-27-31,125
13901-FAO-27-31,13901-FAO-27-31,56
3337-FAO-51-31,3337-FAO-51-31,31
11342-FAO-27-34,11342-FAO-27-34,171
13988-FAO-34-34,13988-FAO-34-34,148
13989-FAO-27-34,13989-FAO-27-34,5219
13990-FAO-37-34,13990-FAO-37-34,1290
15306-FAO-37-34,15306-FAO-37-34,47
4033-FAO-27-34,4033-FAO-27-34,20326
4034-FAO-37-34,4034-FAO-37-34,284
44-FAO-37-34,44-FAO-37-34,7
4659-FAO-27-34,4659-FAO-27-34,687
4950-FAO-37-34,4950-FAO-37-34,1070
6335-FAO-37-34,6335-FAO-37-34,1646
8596-FAO-37-34,8596-FAO-37-34,6
860-FAO-27-34,860-FAO-27-34,1716
8712-FAO-34-34,8712-FAO-34-34,21
9116-FAO-34-34,9116-FAO-34-34,360
9117-FAO-37-34,9117-FAO-37-34,154
11343-FAO-34-33,11343-FAO-34-33,9
11344-FAO-27-33,11344-FAO-27-33,149
12915-FAO-34-33,12915-FAO-34-33,3281
13991-FAO-34-33,13991-FAO-34-33,66
13992-FAO-27-33,13992-FAO-27-33,15
9118-FAO-34-33,9118-FAO-34-33,163
11392-FAO-27-45,11392-FAO-27-45,19
5998-FAO-27-45,5998-FAO-27-45,146
11409-FAO-27-33,11409-FAO-27-33,26
13224-FAO-37-33,13224-FAO-37-33,4
14046-FAO-37-33,14046-FAO-37-33,223
15310-FAO-37-33,15310-FAO-37-33,593
15390-FAO-37-33,15390-FAO-37-33,903
2549-FAO-37-33,2549-FAO-37-33,12
2813-FAO-37-33,2813-FAO-37-33,124
4069-FAO-37-33,4069-FAO-37-33,13
4963-FAO-37-33,4963-FAO-37-33,1500
6353-FAO-37-33,6353-FAO-37-33,1069
7962-FAO-37-33,7962-FAO-37-33,84
8604-FAO-37-33,8604-FAO-37-33,42
9029-FAO-37-33,9029-FAO-37-33,17
11432-FAO-27-42,11432-FAO-27-42,7
16562-FAO-27-42,16562-FAO-27-42,2361
11439-FAO-27-38,11439-FAO-27-38,96
11440-FAO-21-38,11440-FAO-21-38,353
12311-FAO-27-38,12311-FAO-27-38,12
12312-FAO-21-38,12312-FAO-21-38,5
14084-FAO-27-38,14084-FAO-27-38,590
14085-FAO-21-38,14085-FAO-21-38,3724
14440-FAO-21-38,14440-FAO-21-38,51
1652-FAO-21-38,1652-FAO-21-38,826
16566-FAO-27-38,16566-FAO-27-38,166
17098-FAO-21-38,17098-FAO-21-38,11538
2992-FAO-27-38,2992-FAO-27-38,36
3495-FAO-21-38,3495-FAO-21-38,97
3664-FAO-27-38,3664-FAO-27-38,215
4090-FAO-27-38,4090-FAO-27-38,360
4250-FAO-31-38,4250-FAO-31-38,19
4696-FAO-27-38,4696-FAO-27-38,17
6012-FAO-27-38,6012-FAO-27-38,239
8249-FAO-21-38,8249-FAO-21-38,2
867-FAO-27-38,867-FAO-27-38,151
9421-FAO-27-38,9421-FAO-27-38,4
9996-FAO-27-38,9996-FAO-27-38,413
11482-FAO-34-34,11482-FAO-34-34,9
11483-FAO-27-34,11483-FAO-27-34,34
12935-FAO-34-34,12935-FAO-34-34,232
13405-FAO-51-34,13405-FAO-51-34,2
14153-FAO-34-34,14153-FAO-34-34,9
14154-FAO-27-34,14154-FAO-27-34,291
14157-FAO-37-34,14157-FAO-37-34,164
14585-FAO-37-34,14585-FAO-37-34,12
15321-FAO-37-34,15321-FAO-37-34,493
15398-FAO-37-34,15398-FAO-37-34,395
1661-FAO-67-34,1661-FAO-67-34,12558
17146-FAO-67-34,17146-FAO-67-34,15435
